ISBN,publisher_name,title,author,genre,  num_pages,price,cost,num_in_stock,percentage_to_publishers
9780451401960      ,Onyx,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,Graphic Novel,1084,90.57,2.97,89,34.51
9780553561524      ,Spectra,Turn of the Cards (Wild Cards  #12),George R.R. Martin/Victor Milán,Non-Fiction,1416,38.19,4.73,173,43.31
9780449239698      ,Fawcett Coventry,Turn of the Cards,Georgina Grey,Anthology,1319,29.69,3.19,241,37.47
9780736850919      ,Capstone Press,Dr. Seuss (First Biographies),Cheryl Carlson,Paranormal Romance,538,25.11,3.12,205,15.67
9780590442091      ,Scholastic,Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,Suspense,438,39.34,4.35,247,29.99
9780439023313      ,Scholastic Audio Books,Shipwreck (Island I),Gordon Korman/Holter Graham,Adventure,214,17.32,4.17,58,21.9
9780752857930      ,Orion Books,The Pusher (87th Precinct  #3),Ed McBain,Non-Fiction,481,83.96,4.18,182,47.31
9780743463089      ,Pocket Books,Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,Historical Fiction,703,90.51,2.95,102,49.62
9780156032780      ,Mariner Books,Fiddlers (87th Precinct  #55),Ed McBain/Otto Penzler,Fantasy,1396,59.64,2.34,78,45.22
9780671025700      ,Pocket Books,The Last Dance (87th Precinct  #50),Ed McBain,Children,1271,99.58,1.7,275,49.13
9781931047173      ,Fellowship for the Performance,The Listener's Bible: NIV,Anonymous/Max McLean,Science Fiction,674,79.69,3.7,21,36.89
9780471705222      ,John Wiley & Sons,Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban/Dorothy Leidner/James C. Wetherbe/Ephraim McLean/Christy Cheung/Daniel Tse/Maggie Lew,Horror,372,29.24,2.17,140,40.12
9780310272663      ,Zondervan Publishing Company,A Search for What Makes Sense: Finding Faith,Brian D. McLaren/Steve Chalke,Horror,553,11.94,3.75,96,27.53
9780393321630      ,W. W. Norton  Company,Police Brutality: An Anthology,Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,Paranormal Romance,219,12.39,3.58,223,23.77
9781590526866      ,Multnomah Books,Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,Non-Fiction,195,45.63,4.99,73,44.46
9780767905107      ,Three Rivers Press (CA),Q: The Autobiography of Quincy Jones,Quincy Jones,Children,968,54.35,4.06,67,48.84
9780712645621      ,Pimlico,Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,Short-Story,801,78.87,4.94,94,39.66
9780471758181      ,Wiley,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,Thriller,1098,56.56,4,193,13.25
9780679730613      ,Vintage,Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen/Erroll McDonald,Mystery,533,25.35,3.91,222,28.87
9780060519131      ,Harper Paperbacks,Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,Suspense,1188,72.7,4.36,254,33.99
9781568363561      ,Kodansha America,The Last Shogun: The Life of Tokugawa Yoshinobu,Ryōtarō Shiba/Juliet Winters Carpenter,Anthology,697,83.51,2.53,74,28.89
9780340766163      ,Hodder & Stoughton,Shōgun (Asian Saga  #1),James Clavell,Non-Fiction,851,32.74,3.57,200,32.04
9780870679940      ,Holloway House,Whoreson,Donald Goines,Graphic Novel,314,44.28,4.1,109,49.82
9780870678813      ,Holloway House,Crime Partners,Donald Goines,Mystery,1327,62.81,2.1,294,17.17
9780060916510      ,Amistad,Jonah's Gourd Vine,Zora Neale Hurston,Fiction,1306,68.88,2.52,192,49.11
9780060921712      ,Amistad,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,Drama,1345,37.03,1.83,56,47.8
9780252008078      ,University of Illinois Press,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway/Alice Walker,Chick lit,1179,46.85,2.34,237,30.68
9781567430288      ,Harper Paperbacks,Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,Romance,1078,53.19,2.64,18,40.3
9781595325556      ,TokyoPop,The Tarot Cafe  #1,Sang-Sun Park,Satire,623,36.31,3.03,83,27.16
9780822331131      ,Duke University Press Books,Photography's Other Histories,Christopher Pinney/Nicholas Peterson,Fantasy,155,33.86,4.06,120,31.21
9781861891846      ,Reaktion Books,Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,Non-Fiction,718,27.54,3.84,109,34.61
9780226675763      ,University of Chicago Press,Antitrust Law,Richard A. Posner,Horror,1357,96.8,4,284,40.4
9781400034628      ,Anchor Books,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,Anthology,227,51.55,4.93,84,34.27
9780674802803      ,Harvard University Press,Sex and Reason,Richard A. Posner,Short-Story,1135,50.42,2.97,65,28.35
9780674514713      ,Harvard University Press,Law and Literature,Richard A. Posner,Romance,867,75.37,4.58,192,44.97
9780571172955      ,Faber & Faber,Orlando: A Biography: Film Screenplay,Sally Potter/Virginia Woolf,Science Fiction,900,82.57,3,271,40.91
9780140443103      ,Penguin Classics,Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,Suspense,347,71.16,4.34,253,33.85
9780192836779      ,Oxford University Press,Orlando Furioso,Ludovico Ariosto/Guido Waldman,Non-Fiction,775,28.61,1.07,141,36.33
9780140243642      ,Penguin Books,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,Fantasy,557,47.79,1.88,241,44.72
9780060741877      ,Harper Perennial Modern Classics,Alas  Babylon,Pat Frank,Crime,677,65.51,4.91,172,36.81
9781579546465      ,Rodale Books,The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,Romance,1482,37.36,2.4,120,36.71
9781842322765      ,House of Stratus,On the Beach,Nevil Shute,Mystery,1390,57.66,4.64,159,16.84
9780292707184      ,University of Texas Press (Austin/London),The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,Drama,397,91.35,2.8,198,28.09
9781573221115      ,Riverhead Hardcover,The Art of Happiness,Dalai Lama XIV/Howard C. Cutler,Chick lit,850,64.89,4.34,90,49.01
9780340831205      ,Hodder Mobius,The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,Paranormal Romance,1376,88.52,3.57,281,17.43
9780943015538      ,Power Press,Zen and the Art of Happiness,Chris Prentiss,Romance,1281,58.83,1.67,261,11.12
9781590301876      ,Shambhala,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,Drama,797,67.01,2.61,57,36.03
9780781731836      ,LWW,Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock/Virginia Alcott Sadock,Science Fiction,1460,22.33,3.12,20,30.39
9780060937652      ,Collins Reference,How to Go to College Almost for Free  Updated,Ben R. Kaplan,Historical Fiction,976,47.22,2,243,28.25
9780756615697      ,DK Publishing (Dorling Kindersley),Australia,Kate Hemphill/Zoë Ross/Louise Bostock Lang,Non-Fiction,194,77.91,2.73,119,32.2
9780312360863      ,Let's Go Publications,Let's Go Australia on a Budget,Let's Go Inc.,Action,536,42.2,3.66,75,12.71
9780792238935      ,National Geographic,National Geographic Traveler: Australia,Roff Smith,Romance,1204,67.2,4.57,27,30.24
9781853260735      ,Wordsworth Editions,Moll Flanders,Daniel Defoe/Mark Schorer/Georgina Sutton,Chick lit,1067,15.26,3.18,249,47.75
9780375760105      ,Modern Library,Moll Flanders,Daniel Defoe/Virginia Woolf,Horror,245,37.13,1.26,163,19.5
9780940450219      ,Library of America,The Leatherstocking Tales  Vol. 2: The Pathfinder / The Deerslayer,James Fenimore Cooper/Blake Nevius,Historical Fiction,235,84.08,3.01,80,34.12
9780553213294      ,Bantam Classics,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,Drama,1031,47.11,3.81,244,40.66
9780226500607      ,University of Chicago Press,A River Runs Through It,Norman Maclean/Barry Moser,Fantasy,735,99.84,4.49,62,11.89
9780006380832      ,HarperCollins Publishers,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,Richard Seymour Hall,Thriller,1104,48.94,2.44,47,48.71
9780394707761      ,Random House Inc.,The Next Whole Earth Catalog: Access to Tools,Stewart Brand,Short-Story,707,15.3,3.63,122,48.85
9780385191661      ,Doubleday Books,Whole Earth Software Catalog,Stewart Brand,Thriller,394,37.86,2.16,31,26.57
9780812975215      ,Random House Trade Paperbacks,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,Thriller,670,12.23,1.12,116,29.82
9781560976936      ,Fantagraphics,El Borbah,Charles Burns,Paranormal Romance,459,56.67,3.84,56,10.72
9781560978008      ,Fantagraphics,Big Baby,Charles Burns,Horror,1436,60.25,1.62,123,43.33
9780375423802      ,Pantheon,Black Hole,Charles Burns,Paranormal Romance,887,26.88,2.56,293,23.56
9782840555520      ,Delcourt,Black Hole  tome 3: Visions,Charles Burns,Suspense,730,50.96,3.89,74,40.08
9782840558873      ,Delcourt,Black Hole  tome 4 : Reine des lézards,Charles Burns,Fantasy,1495,23.69,1.28,241,28.23
9781583224892      ,Seven Stories Press,11-Sep,Noam Chomsky/Greg Ruggiero/Marili Margomenou/Miguel Mora/Natalie Levisalles/Il Manifesto/Hartford Courant/David Barsamian/Radio B92/Elise Fried/Peter Kreysler/Gionarle del Popolo/Michael Albert,Romance,802,11.04,4.35,122,10.87
9781878825049      ,Odonian Press,Secrets  Lies and Democracy,Noam Chomsky/David Barsamian,Crime,1298,68.82,2.6,17,18.88
9783110172799      ,Walter de Gruyter,Syntactic Structures,Noam Chomsky/David W. Lightfoot,Science Fiction,270,41.97,3.29,75,18.41
9781583225479      ,Seven Stories Press,The Umbrella of US Power: The Universal Declaration of Human Rights & the Contradictions of US Policy,Noam Chomsky/Greg Ruggiero,Anthology,1102,95.64,3.86,267,16.24
9781878825087      ,Odonian Press,The Common Good,Noam Chomsky/David Barsamian/Arthur Naiman,Satire,1244,66.13,3.09,74,29.14
9780151003075      ,Harcourt Brace & Company,The Curious Sofa,Edward Gorey,Horror,1446,48.35,1.23,142,35.79
9781932234411      ,Vertical,Ring (Ring  #1),Kōji Suzuki/Robert B. Rohmer/Glynne Walley,Fantasy,175,27.06,1.55,139,44.74
9781593072674      ,Dark Horse Manga,The Ring Volume 4 Birthday,Kōji Suzuki/Sakura Mizuki,Non-Fiction,561,40.25,2.37,18,37.06
9780387988924      ,Springer,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,Drama,479,31.58,1.58,175,40.32
9780387985893      ,Springer,Introduction to Superstrings and M-Theory,Michio Kaku/Joseph L. Birman/H. Eugene Stanley/J.W. Lynn/M.P. Silverman/M. Voloshin,Drama,671,56.12,4.33,106,23.11
9780896083219      ,South End Press (Boston),To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku/Daniel Axelrod,Crime,1168,82.77,2.19,247,14
9781400079377      ,Vintage,Company,Max Barry,Romance,578,71.22,1.38,257,32.21
9780385493628      ,Anchor,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,Science Fiction,157,41.27,2.56,30,20.09
9781841882543      ,Weidenfeld & Nicolson,The Science Book,Peter Tallack/Simon Singh,Graphic Novel,1401,85.91,2.07,197,47.52
9781417699674      ,Turtleback Books,Kristy's Great Idea,Raina Telgemeier/Ann M. Martin,Paranormal Romance,177,12.94,2.48,26,23.45
9780205359219      ,Allyn & Bacon,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,Fantasy,844,69.45,4.31,63,41.75
9780205479801      ,Allyn & Bacon,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,Crime,1285,31.34,2.53,180,47.64
9780747250371      ,Headline,The Cat Who Played Post Office (Cat Who...  #6),Lilian Jackson Braun,Romance,1194,65.78,4.59,131,14.69
9780385334563      ,Delta,Just Above My Head,James Baldwin,Horror,861,47.75,2.1,114,16.13
9780679744733      ,Vintage,Nobody Knows My Name,James Baldwin,Chick lit,1375,78.65,4.83,239,47.27
9780375701894      ,Vintage,Tell Me How Long the Train's Been Gone,James Baldwin,Romance,874,52.98,3.39,48,27.77
9780307275936      ,Vintage,If Beale Street Could Talk,James Baldwin,Paranormal Romance,1450,22.73,4.47,98,40.71
9780060916497      ,HarperCollins,Tell My Horse: Voodoo and Life in Haiti and Jamaica,Zora Neale Hurston,Satire,130,34.73,4.22,184,29.13
9780743253291      ,Scribner,Wrapped in Rainbows: The Life of Zora Neale Hurston,Valerie Boyd,Historical Fiction,1168,11.95,4.41,271,22.12
9780679761792      ,Vintage Books a division of Random House,Going to Meet the Man,James Baldwin,Short-Story,280,16.18,3.89,67,36.14
9780375701887      ,Vintage,The Amen Corner,James Baldwin,Non-Fiction,172,35.17,4.4,36,12.89
9780679761785      ,Vintage,Blues for Mister Charlie,James Baldwin,Historical Fiction,1187,36.45,4.32,128,48.82
9780060934545      ,Amistad,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston/Carla Kaplan/John Edgar Wideman,Paranormal Romance,1039,91.69,2.69,146,18.43
9780061131271      ,Ecco,Factotum,Charles Bukowski,Anthology,1321,74.62,2.06,225,20.54
9780061177590      ,Ecco,Women,Charles Bukowski,Short-Story,617,79.5,1.51,128,20.88
9780061177583      ,Ecco,Ham on Rye,Charles Bukowski,Satire,1113,64.28,2.85,28,11.14
9780872861558      ,City Lights Publishers,Tales of Ordinary Madness,Charles Bukowski,Satire,777,73.15,4.03,142,17.37
9780876856833      ,Black Sparrow Press,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,Historical Fiction,1481,67.28,4.1,296,35.26
9788408041252      ,Planeta Publishing,Tiempo De Matar,John Grisham,Satire,1046,59.41,4.91,247,40.94
9780553292787      ,Sweet Valley,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,Short-Story,161,73.59,4.38,183,42.13
9780553298550      ,Bantam Books,The Wedding (Sweet Valley High  #98),Francine Pascal/Kate William,Children,724,45.63,4.33,147,21.83
9780553280876      ,Bantam Books,Alone in the Crowd (Sweet Valley High  #28),Francine Pascal/Kate William,Anthology,821,38.01,2.12,288,47.95
9780553258868      ,Bantam Books,Taking Sides (Sweet Valley High  #31),Francine Pascal/Kate William,Thriller,1104,97.38,2.72,157,47.44
9780553297942      ,Bantam Books,The Wakefield Legacy: The Untold Story (Sweet Valley High Magna Editions #2),Francine Pascal/Kate William,Horror,210,44.54,4.44,243,47.52
9780312349295      ,St. Martin's Press,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,Science Fiction,948,19.02,2.02,234,21.26
9780375721151      ,Random House Reference Publishing,Spunk & Bite: A Writer's Guide to Punchier  More Engaging Language & Style,Arthur Plotnik,Historical Fiction,1122,26.27,3.08,168,37.8
9780060580810      ,HarperCollins,Cookies: Bite-Size Life Lessons,Amy Krouse Rosenthal/Jane Dyer,Action,1452,70.02,4.33,221,43.24
9780060774127      ,Avon,Bite Me If You Can (Argeneau #6),Lynsay Sands,Historical Fiction,1397,26.64,1.69,40,33.85
9780553492361      ,Bantam,Aftershock  (Sweet Valley High Super Edition  #12),Francine Pascal/Kate William,Paranormal Romance,1128,96.76,4.59,173,23.49
9780553493979      ,Bantam,Sweet 18 (SVH Senior Year  #48),Francine Pascal/Kate William,Satire,783,16.23,3.44,265,31.77
9780553275605      ,Bantam Books,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,Satire,727,79.05,4.2,232,14.93
9780553275674      ,Bantam Books,Double Love (Sweet Valley High  #1),Francine Pascal/Kate William,Romance,969,39.06,1.33,289,41.43
9780553570687      ,Bantam,Happily Ever After (Sweet Valley High  #134),Francine Pascal/Kate William,Crime,1498,79.85,1.89,244,28.08
9780553275216      ,Bantam Books,Forbidden Love (Sweet Valley High #34),Francine Pascal/Kate William,Satire,540,60.14,2.47,156,15.25
9780553493849      ,Bantam,Control Freak (SVH Senior Year  #35),Francine Pascal,Drama,951,59.84,2.56,236,37.82
9781570915925      ,Charlesbridge,Mosquito Bite,Alexandra Siy/Dennis Kunkel,Fiction,119,37.12,1.3,146,42.34
9780505525536      ,Love Spell,Love Bites (Argeneau #2),Lynsay Sands,Fiction,444,58.52,4.74,291,45.22
9780786868698      ,Hachette Books,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,Horror,1178,18.75,3.05,203,43.58
9781405823517      ,Longman Publishing Group,The Pursuit of History,John Tosh/Sean Lang,Children,394,39.37,4.03,64,32.28
9781600430015      ,Parker Publishing Llc,Vegas Bites: A Werewolf Romance Anthology,L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar,Satire,734,80.08,1.88,251,47.71
9780060774073      ,Avon,A Bite to Remember (Argeneau #5),Lynsay Sands,Adventure,291,55.55,3.97,279,37.5
9780425209424      ,Berkley,Boys that Bite (Blood Coven Vampire  #1),Mari Mancusi,Drama,492,56.46,2.95,76,23.56
9780060773755      ,Avon,A Quick Bite (Argeneau #1),Lynsay Sands,Historical Fiction,341,50.31,2.18,280,18.1
9781845760656      ,Vertigo (DC Comics),Bite Club (Bite Club  #1),Howard Chaykin/David Tischman/David Hahn,Fantasy,312,88.51,1.28,239,24
9781565124950      ,Algonquin Books,Last Bite,Nancy Verde Barr,Suspense,199,54.82,4.41,47,17.43
9781550225402      ,ECW Press,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,Nikki Stafford,Paranormal Romance,897,17.59,2.91,256,32.6
9780307337931      ,Clarkson Potter,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence,Historical Fiction,703,22.06,1.55,201,29.06
635517047547      ,DK Publishing (Dorling Kindersley),Plants Bite Back! (DK Readers),Richard Platt,Fiction,1375,70.38,2.51,153,26.41
9780553507355      ,Bantam Books,Last Wish (Sweet Valley High),Francine Pascal,Anthology,755,53.38,3.45,85,47.59
9780553274912      ,Bantam Books,Starting Over (Sweet Valley High  #33),Francine Pascal/Kate William,Action,1003,97.84,2.74,261,39.8
9780553276725      ,Bantam Books,Dear Sister (Sweet Valley High  #7),Francine Pascal/Kate William,Children,1152,59.3,3.76,119,36.75
9781562920586      ,Honor Books,Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams,John Mason,Science Fiction,846,84.47,1.11,83,37.52
9780441014897      ,Ace,Magic Bites (Kate Daniels  #1),Ilona Andrews,Science Fiction,1090,23.2,3.1,146,45.39
9780590240772      ,Scholastic,The Secret Garden,Frances Hodgson Burnett/Graham Rust,Non-Fiction,1108,29.73,3.98,30,32.21
9781402714597      ,Sterling,The Secret Garden,Frances Hodgson Burnett/Scott McKowen,Fiction,614,26.14,1.12,142,13.22
9780486276809      ,Dover Publications,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros,Short-Story,842,25.44,2.85,131,12.04
